,AC,Reserved,General,Female,Male
352,A048_A0480041_parsed.csv,98,873,485,480
353,A053_A0530028_parsed.csv,24,477,496,0
354,A030_A0300010_parsed.csv,152,303,244,204
355,A052_A0520004_parsed.csv,37,811,427,416
356,A028_A0280049_parsed.csv,223,435,651,1
357,A033_A0330040_parsed.csv,158,664,409,404
358,A034_A0340054_parsed.csv,70,380,226,216
359,A042_A0420012_parsed.csv,33,994,488,530
360,A011_A0110006_parsed.csv,140,732,425,443
361,A032_A0320018_parsed.csv,204,552,402,344
362,A048_A0480015_parsed.csv,20,622,321,321
363,A020_A0200043_parsed.csv,94,658,744,1
364,A034_A0340063_parsed.csv,122,240,176,181
365,A003_A0030026_parsed.csv,356,625,509,463
366,A001_A0010038_parsed.csv,93,541,310,317
367,A018_A0180028_parsed.csv,98,872,0,962
368,A040_A0400024_parsed.csv,13,937,463,487
369,A024_A0240026_parsed.csv,80,474,549,1
370,A018_A0180022_parsed.csv,99,503,313,283
371,A042_A0420013_parsed.csv,29,661,0,684
372,A038_A0380027_parsed.csv,18,815,407,423
373,A054_A0540004_parsed.csv,318,388,365,340
374,A013_A0130051_parsed.csv,105,483,0,580
375,A004_A0040038_parsed.csv,154,655,402,391
376,A054_A0540010_parsed.csv,130,464,0,591
377,A025_A0250035_parsed.csv,59,518,264,307
378,A052_A0520001_parsed.csv,18,501,260,247
379,A009_A0090027_parsed.csv,96,429,508,1
380,A046_A0460036_parsed.csv,8,490,239,254
381,A015_A0150064_parsed.csv,171,485,0,639
382,A007_A0070024_parsed.csv,99,612,0,703
383,A024_A0240036_parsed.csv,125,594,338,359
384,A014_A0140022_parsed.csv,77,562,632,1
385,A039_A0390009_parsed.csv,20,1116,573,559
386,A034_A0340049_parsed.csv,257,480,369,355
387,A036_A0360013_parsed.csv,124,608,338,339
388,A009_A0090055_parsed.csv,58,369,227,194
389,A041_A0410058_parsed.csv,10,448,221,236
390,A049_A0490017_parsed.csv,14,414,0,423
391,A024_A0240025_parsed.csv,99,350,0,441
392,A017_A0170014_parsed.csv,50,547,0,594
393,A036_A0360020_parsed.csv,34,114,69,79
394,A043_A0430038_parsed.csv,4,108,50,58
395,A028_A0280035_parsed.csv,190,313,0,496
396,A021_A0210029_parsed.csv,61,449,507,1
397,A058_A0580005_parsed.csv,11,278,133,148
398,A057_A0570028_parsed.csv,16,586,300,302
399,A019_A0190043_parsed.csv,97,827,420,497
400,A054_A0540006_parsed.csv,18,828,424,422
401,A021_A0210049_parsed.csv,94,445,0,528
402,A031_A0310016_parsed.csv,105,190,156,132
403,A035_A0350048_parsed.csv,28,143,81,86
404,A049_A0490044_parsed.csv,39,631,313,352
405,A011_A0110027_parsed.csv,127,598,350,369
406,A020_A0200028_parsed.csv,96,606,691,2
407,A014_A0140039_parsed.csv,95,546,0,631
408,A052_A0520015_parsed.csv,17,429,233,213
409,A022_A0220037_parsed.csv,171,463,0,627
410,A022_A0220004_parsed.csv,115,477,0,592
411,A021_A0210010_parsed.csv,142,538,288,388
412,A015_A0150061_parsed.csv,45,360,399,0
413,A037_A0370042_parsed.csv,14,686,327,370
414,A038_A0380007_parsed.csv,41,697,732,0
415,A010_A0100058_parsed.csv,62,848,448,449
416,A009_A0090021_parsed.csv,8,135,70,73
417,A016_A0160030_parsed.csv,145,735,0,873
418,A031_A0310057_parsed.csv,38,280,156,158
